height,Model,Scenarios,Ensemble,Final year,slope,intercept,r_value,p_value,std_err,Time Span
TUS,MIROC6,SSP3-7.0,r11i1p1f1,2042,-0.08346843979547981,393.42328208205697,-0.9725300549829058,7.657175392227417e-13,0.0047089461193212554,20 years
TUS,MIROC6,SSP3-7.0,r12i1p1f1,2027,-0.16119106693426488,550.9065801513284,-0.9760558328921802,0.004431670538617232,0.020739828196372,5 years
TUS,MIROC6,SSP3-7.0,r12i1p1f1,2032,-0.12585977797242826,479.36311902289435,-0.9862214437857164,1.5509363428149835e-07,0.007464199109870414,10 years
TUS,MIROC6,SSP3-7.0,r12i1p1f1,2037,-0.08584768440348885,398.27245983029604,-0.9391770919075552,2.1184961291410912e-07,0.00870666319669488,15 years
TUS,MIROC6,SSP3-7.0,r12i1p1f1,2042,-0.0867228425388984,400.04921297203987,-0.9725647883182014,7.571436012520269e-13,0.004889320491375415,20 years
TUS,MIROC6,SSP3-7.0,r13i1p1f1,2027,-0.15910829012325395,546.6853710109012,-0.9621411889241298,0.008792301196004213,0.026022078760976855,5 years
TUS,MIROC6,SSP3-7.0,r13i1p1f1,2032,-0.13006029501143704,487.8535143615346,-0.9798100856551428,7.095039273932007e-07,0.009382894649511713,10 years
TUS,MIROC6,SSP3-7.0,r13i1p1f1,2042,-0.08496965640238448,396.4760696088728,-0.9635008631709473,9.562776029399337e-12,0.005564579438587357,20 years
TUS,MIROC6,SSP3-7.0,r14i1p1f1,2027,-0.15427913463729795,536.8986879303571,-0.9704724423194225,0.006063762783555545,0.022139219456824857,5 years
TUS,MIROC6,SSP3-7.0,r14i1p1f1,2032,-0.1253654264667179,478.34719329579576,-0.9870485156298416,1.2119660628569166e-07,0.007203744442087169,10 years
TUS,MIROC6,SSP3-7.0,r14i1p1f1,2037,-0.08260796441603882,391.69407468868485,-0.9335976248603729,3.697088720091467e-07,0.008793572837560222,15 years
TUS,MIROC6,SSP3-7.0,r14i1p1f1,2042,-0.08506500166540383,396.6797735361471,-0.9702548993845567,1.5541300053879629e-12,0.0050026226728835995,20 years
TUS,MIROC6,SSP3-7.0,r20i1p1f1,2037,-0.08497618323447204,396.48373279784755,-0.9372095056756321,2.59306610965021e-07,0.008770495021273169,15 years
TUS,MIROC6,SSP3-7.0,r21i1p1f1,2027,-0.1356446442637349,499.16973657186696,-0.979046407467324,0.003629542385995764,0.01628905845108506,5 years
TUS,MIROC6,SSP3-7.0,r13i1p1f1,2037,-0.08323652049263675,392.9592834081507,-0.9187406642206332,1.3243445413378938e-06,0.009921882416997704,15 years
TUS,MIROC6,SSP3-7.0,r21i1p1f1,2037,-0.08597257186390245,398.5089654782565,-0.9444544447581587,1.1896056890134737e-07,0.00829718494145059,15 years
TUS,MIROC6,SSP3-7.0,r28i1p1f1,2027,-0.13323809927400418,494.28805343579415,-0.9918263111483223,0.0008859879697054741,0.009896165719372095,5 years
TUS,MIROC6,SSP3-7.0,r28i1p1f1,2032,-0.12564704285948064,478.90787045588456,-0.9927405515005059,1.2044928949860264e-08,0.005382062163194402,10 years
TUS,MIROC6,SSP3-7.0,r28i1p1f1,2037,-0.08473076207268804,395.9873164651365,-0.9464111151441036,9.46756500413778e-08,0.00801944387008529,15 years
TUS,MIROC6,SSP3-7.0,r28i1p1f1,2042,-0.08436251764179556,395.24298500126883,-0.9739055750213154,4.846776107954568e-13,0.004633759398256624,20 years
TUS,MIROC6,SSP3-7.0,r29i1p1f1,2027,-0.16184928789297715,552.2356012236138,-0.9984201335512276,7.536357224110475e-05,0.005258845619909622,5 years
TUS,MIROC6,SSP3-7.0,r29i1p1f1,2032,-0.13285296160286025,493.5269995631611,-0.9940217107137005,5.548386910714828e-09,0.005159216837340588,10 years
TUS,MIROC6,SSP3-7.0,r29i1p1f1,2037,-0.08897714200047203,404.61055755806046,-0.9470755836393038,8.744193128704774e-08,0.00836453069975975,15 years
TUS,MIROC6,SSP3-7.0,r29i1p1f1,2042,-0.08638029302174585,399.3468134347229,-0.9721352299752181,8.694070208939286e-13,0.00490961927648445,20 years
TUS,MIROC6,SSP3-7.0,r2i1p1f1,2027,-0.15403673094428427,536.4205334809601,-0.9457250079322073,0.015054484194710597,0.03055901891535464,5 years
TUS,MIROC6,SSP3-7.0,r2i1p1f1,2032,-0.128919046980231,485.55266497260914,-0.9823636669958646,4.1437176287764833e-07,0.008675521914778678,10 years
TUS,MIROC6,SSP3-7.0,r27i1p1f1,2042,-0.08671282984892435,400.0244150474124,-0.9707123142194133,1.354060116483053e-12,0.005058371377396185,20 years
TUS,MIROC6,SSP3-7.0,r2i1p1f1,2037,-0.08633582481329316,399.25370949247997,-0.9372542866211389,2.58135157663145e-07,0.008907324552396647,15 years
TUS,MIROC6,SSP3-7.0,r30i1p1f1,2032,-0.12364586439162734,474.85947518720207,-0.9891956481521318,5.8847907970043736e-08,0.006478739440667812,10 years
TUS,MIROC6,SSP3-7.0,r30i1p1f1,2037,-0.08472143396968232,395.97330217682895,-0.9442688269421652,1.215134176027916e-07,0.00819130727950444,15 years
TUS,MIROC6,SSP3-7.0,r30i1p1f1,2042,-0.08468810543297807,395.90895749207095,-0.9726099087714193,7.461327232644055e-13,0.004770510098823174,20 years
TUS,MIROC6,SSP3-7.0,r31i1p1f1,2027,-0.15612365607002232,540.635438941465,-0.9964493480537346,0.0002538426376971603,0.007616159973269258,5 years
TUS,MIROC6,SSP3-7.0,r31i1p1f1,2032,-0.12876964328701535,485.2474025378063,-0.9947474807919525,3.30909051908605e-09,0.004684717839201917,10 years
TUS,MIROC6,SSP3-7.0,r31i1p1f1,2037,-0.08800967084980502,402.6431030198935,-0.9500218776681094,6.069291727511004e-08,0.008021116493462337,15 years
TUS,MIROC6,SSP3-7.0,r21i1p1f1,2032,-0.12795552211811698,483.5902567964357,-0.9905303048746065,3.4783901862892846e-08,0.006270449408379562,10 years
TUS,MIROC6,SSP3-7.0,r32i1p1f1,2032,-0.12247251834013384,472.4652855728679,-0.9905141842972669,3.5020682704357445e-08,0.006006935036564506,10 years
TUS,MIROC6,SSP3-7.0,r32i1p1f1,2027,-0.13011456365267407,487.93808175023406,-0.9832657632294635,0.002592087005419076,0.013918350753710363,5 years
TUS,MIROC6,SSP3-7.0,r31i1p1f1,2042,-0.08606329878400541,398.69959057785525,-0.9727331838661593,7.167696460843303e-13,0.004836591341426612,20 years
TUS,MIROC6,SSP3-7.0,r30i1p1f1,2027,-0.1314184894955986,490.6114836645601,-0.981778363147654,0.00294458663150795,0.0146860033158853,5 years
TUS,MIROC6,SSP3-7.0,r27i1p1f1,2037,-0.09052584532477406,407.7533677057793,-0.9504889443435665,5.7164423225471655e-08,0.008208743449044858,15 years
TUS,MIROC6,SSP3-7.0,r2i1p1f1,2042,-0.08585403822092082,398.2801493769225,-0.968459694744301,2.6163647583212858e-12,0.005206419206393237,20 years
TUS,MIROC6,SSP3-7.0,r27i1p1f1,2027,-0.1599444282927152,548.3869268773774,-0.990352298900535,0.0011359000727617602,0.01292098647380147,5 years
TUS,MIROC6,SSP3-7.0,r22i1p1f1,2037,-0.08537345650230473,397.30435852688436,-0.9420896195421122,1.5509403610354493e-07,0.008428917689671205,15 years
TUS,MIROC6,SSP3-7.0,r22i1p1f1,2027,-0.1449709639438595,518.0540391399891,-0.9513312613759897,0.012794192108161365,0.02711310010078429,5 years
TUS,MIROC6,SSP3-7.0,r27i1p1f1,2032,-0.12952173261661323,486.78382303955965,-0.988359031719533,7.92236360313247e-08,0.007048957185240143,10 years
TUS,MIROC6,SSP3-7.0,r21i1p1f1,2042,-0.0853918385753935,397.3340971295521,-0.9724980385106674,7.736969277381386e-13,0.004820382517397114,20 years
TUS,MIROC6,SSP3-7.0,r22i1p1f1,2042,-0.08455426839641919,395.64464501215434,-0.9727631584175243,7.097866815632865e-13,0.00474906393418191,20 years
TUS,MIROC6,SSP3-7.0,r23i1p1f1,2027,-0.15934984138686162,547.1612416330527,-0.9871579593336847,0.001743598811337413,0.01488804155606316,5 years
TUS,MIROC6,SSP3-7.0,r23i1p1f1,2032,-0.12630337105429773,480.2458226806397,-0.9902022273950206,3.984484546189515e-08,0.006297357249261153,10 years
TUS,MIROC6,SSP3-7.0,r23i1p1f1,2042,-0.08486822481468713,396.276384058087,-0.9725538998862946,7.598222116873915e-13,0.004785749328141689,20 years
TUS,MIROC6,SSP3-7.0,r24i1p1f1,2027,-0.15550703711831204,539.3998213070631,-0.9946717023527959,0.0004665188125003218,0.009305497752586305,5 years
TUS,MIROC6,SSP3-7.0,r24i1p1f1,2032,-0.13230562312416802,492.41746613396515,-0.9905694624260735,3.42137427235845e-08,0.006470014697705921,10 years
TUS,MIROC6,SSP3-7.0,r24i1p1f1,2037,-0.08912476108851236,404.9104580412223,-0.9457197194695092,1.0272942686017551e-07,0.00849425784095746,15 years
TUS,MIROC6,SSP3-7.0,r23i1p1f1,2037,-0.08579497878570612,398.1529912168414,-0.9444249971543118,1.1936253751370044e-07,0.008282435570054534,15 years
TUS,MIROC6,SSP3-7.0,r25i1p1f1,2027,-0.15609775630110223,540.5913843907817,-0.9732136716759846,0.005241443861445161,0.02128979520892084,5 years
TUS,MIROC6,SSP3-7.0,r26i1p1f1,2042,-0.08688862663351724,400.3699657980534,-0.9721696055633229,8.599092226417725e-13,0.004935332906366285,20 years
TUS,MIROC6,SSP3-7.0,r26i1p1f1,2037,-0.08682101072641178,400.229564506353,-0.9428248551162062,1.4298960285574566e-07,0.008512215315458704,15 years
TUS,MIROC6,SSP3-7.0,r26i1p1f1,2032,-0.12895487968601158,485.6174335461022,-0.989077940902851,6.144586369859503e-08,0.006794232941198724,10 years
TUS,MIROC6,SSP3-7.0,r26i1p1f1,2027,-0.14590046119955957,519.9320187456739,-0.947349789262882,0.014387128997140975,0.02847132739612323,5 years
TUS,MIROC6,SSP3-7.0,r24i1p1f1,2042,-0.08666523350405965,399.9254911899211,-0.9718229195589981,9.600499651105854e-13,0.0049545415256716544,20 years
TUS,MIROC6,SSP3-7.0,r25i1p1f1,2042,-0.08512679497481059,396.80195716737126,-0.9710499993716839,1.2213611195461912e-12,0.004935845384429542,20 years
TUS,MIROC6,SSP3-7.0,r22i1p1f1,2032,-0.12532220816026338,478.26285282909157,-0.9843105502493184,2.601409362666619e-07,0.00794254313183067,10 years
TUS,MIROC6,SSP3-7.0,r25i1p1f1,2037,-0.08677500308426024,400.14308445630786,-0.9397645426470194,1.9918351364800792e-07,0.008753959256017858,15 years
TUS,MIROC6,SSP3-7.0,r25i1p1f1,2032,-0.12663816519225465,480.93218613723656,-0.9820637402315029,4.431259652786195e-07,0.008596163963843353,10 years
TMS,MIROC6,SSP1-1.9,r8i1p1f1,2042,-0.019553649580974712,266.4727162453163,-0.6947868559273244,0.0006744151799450541,0.004770887123428878,20 years
TMS,MIROC6,SSP2-4.5,r11i1p1f1,2027,-0.13288574775359052,495.9588907745448,-0.9833318666661889,0.002576769014564163,0.01418596361271043,5 years
TMS,MIROC6,SSP1-1.9,r8i1p1f1,2032,-0.06163204875609905,351.7515055961618,-0.9577042649186718,1.3302991294271513e-05,0.006547145941078551,10 years
TMS,MIROC6,SSP2-4.5,r10i1p1f1,2042,-0.05534798245551132,338.88984788290804,-0.9399517107638763,7.744107804677295e-10,0.004737026111718082,20 years
TMS,MIROC6,SSP2-4.5,r10i1p1f1,2037,-0.05696581497341403,342.16708112585394,-0.8960126706076763,6.219804058502582e-06,0.007829595355882665,15 years
TMS,MIROC6,SSP2-4.5,r10i1p1f1,2032,-0.09448297920839978,418.20042105129846,-0.9823278568827358,4.1772944319811927e-07,0.006364795837179544,10 years
TMS,MIROC6,SSP1-1.9,r8i1p1f1,2037,-0.022679752337298402,272.80964918844614,-0.615309305816825,0.014621809016667715,0.008058548724727334,15 years
TMS,MIROC6,SSP2-4.5,r10i1p1f1,2027,-0.10474632347199703,438.99448520025834,-0.9620294400138782,0.008831108730056403,0.01715797613573512,5 years
TMS,MIROC6,SSP1-1.9,r9i1p1f1,2042,-0.01654170237602875,260.35163993839353,-0.6298626179918151,0.0029173784910742837,0.0048078962786641255,20 years
TMS,MIROC6,SSP2-4.5,r11i1p1f1,2032,-0.09652473694940382,422.33834046372243,-0.9762267601346214,1.3579624636880314e-06,0.007577143269564069,10 years
TMS,MIROC6,SSP1-1.9,r9i1p1f1,2032,-0.057854594124629594,344.07853417348895,-0.9385130673654762,5.803622845257256e-05,0.007524511569911057,10 years
TMS,MIROC6,SSP1-1.9,r9i1p1f1,2027,-0.05018407330244941,328.5603578608292,-0.8167534324191854,0.09153235986112183,0.020468227349296486,5 years
TMS,MIROC6,SSP1-1.9,r7i1p1f1,2042,-0.017665268230977457,262.6284490060503,-0.6450018305849146,0.002135697859325111,0.0049330928071626675,20 years
TMS,MIROC6,SSP1-1.9,r8i1p1f1,2027,-0.0735043636109424,375.80324794306625,-0.9884929879975948,0.0014791992258402576,0.006494148518958696,5 years
TMS,MIROC6,SSP1-1.9,r9i1p1f1,2037,-0.01991478199032345,267.189581934143,-0.5696465715333816,0.026639738349636028,0.007969149311646353,15 years
TMS,MIROC6,SSP2-4.5,r13i1p1f1,2032,-0.09635963953436466,422.00091548956664,-0.9802303557079803,6.525787973385747e-07,0.0068766878346165385,10 years
TMS,MIROC6,SSP2-4.5,r11i1p1f1,2042,-0.054484408585001136,337.1433543806147,-0.933738920330799,1.8357612087745506e-09,0.004923100484944166,20 years
TMS,MIROC6,SSP2-4.5,r15i1p1f1,2032,-0.09468394035778209,418.60039007118826,-0.982979042140376,3.5976236635373525e-07,0.006256596272668391,10 years
TMS,MIROC6,SSP2-4.5,r15i1p1f1,2027,-0.09593258405381277,421.1402275093731,-0.9440661466013847,0.01574592855637195,0.019346213655874536,5 years
TMS,MIROC6,SSP2-4.5,r14i1p1f1,2042,-0.05540434089355364,339.01946071115674,-0.9432098518674656,4.743990134562366e-10,0.004599340519299398,20 years
TMS,MIROC6,SSP1-1.9,r7i1p1f1,2037,-0.022043014951738875,271.50345901460287,-0.6075088865257017,0.016299114028372575,0.007993524111506847,15 years
TMS,MIROC6,SSP2-4.5,r15i1p1f1,2037,-0.0544324639863371,337.02846089276926,-0.8754573983068692,1.9084792491168696e-05,0.008334199059361025,15 years
TMS,MIROC6,SSP2-4.5,r14i1p1f1,2037,-0.05858053996671321,345.4580138662805,-0.9043319144671852,3.6927949657299348e-06,0.007668469615515692,15 years
TMS,MIROC6,SSP2-4.5,r14i1p1f1,2032,-0.09498949358021734,419.24218765762964,-0.974299452403843,1.850504634484345e-06,0.007764541603679703,10 years
TMS,MIROC6,SSP2-4.5,r14i1p1f1,2027,-0.12336283529497792,476.68815397336994,-0.9434599480198441,0.01600111466449648,0.025024542477339744,5 years
TMS,MIROC6,SSP2-4.5,r13i1p1f1,2042,-0.055006125816618706,338.1966075691887,-0.9397424138045719,7.984276575088837e-10,0.004716761024188253,20 years
TMS,MIROC6,SSP2-4.5,r13i1p1f1,2037,-0.05844996323381528,345.17723046181356,-0.9075096715446324,2.988214017311502e-06,0.0075031363591691646,15 years
TMS,MIROC6,SSP2-4.5,r13i1p1f1,2027,-0.1104042296059788,450.4342804454534,-0.9803712757822376,0.0032914641402185117,0.01281899127364128,5 years
TMS,MIROC6,SSP2-4.5,r12i1p1f1,2042,-0.0531853647789116,334.5008353318069,-0.9357064647877118,1.4098001942197145e-09,0.004726282350973268,20 years
TMS,MIROC6,SSP2-4.5,r12i1p1f1,2037,-0.05501430438671966,338.20843416100644,-0.8786040690951348,1.628812576023643e-05,0.008293358397104633,15 years
TMS,MIROC6,SSP2-4.5,r12i1p1f1,2032,-0.09257666663579586,414.33356352662736,-0.9635022628964363,7.428354317196035e-06,0.009093948264476183,10 years
TMS,MIROC6,SSP2-4.5,r12i1p1f1,2027,-0.12055761393158093,471.00550254599057,-0.9619087141516012,0.00887309670203765,0.01978118807621811,5 years
TMS,MIROC6,SSP2-4.5,r11i1p1f1,2037,-0.05701541294759085,342.2720359337282,-0.8939041926580625,7.049613866561401e-06,0.007929717898338538,15 years
TMS,MIROC6,SSP1-1.9,r7i1p1f1,2032,-0.06119269259943153,350.8423588232159,-0.9449235836364664,3.765686748519741e-05,0.0074936255856432946,10 years
TMS,MIROC6,SSP1-1.9,r48i1p1f1,2042,-0.01736718591017339,262.03276435704515,-0.6210227229531354,0.003474835422288588,0.005166385948666153,20 years
TMS,MIROC6,SSP1-1.9,r6i1p1f1,2042,-0.015902552194458616,259.04445754048186,-0.6491985003256472,0.0019530966062996746,0.004391574508107199,20 years
TMS,MIROC6,SSP1-1.9,r48i1p1f1,2037,-0.021908581784147528,271.2403024066157,-0.57124616966288,0.026121768743180212,0.008730626521551136,15 years
TMS,MIROC6,SSP1-1.9,r48i1p1f1,2032,-0.06325596488860842,355.0341226002647,-0.9233444564593606,0.00013760435785397496,0.009300216611871703,10 years
TMS,MIROC6,SSP1-1.9,r48i1p1f1,2027,-0.094726550244215,418.7547509473807,-0.9493010628941904,0.01359883050125892,0.01811114943717783,5 years
TMS,MIROC6,SSP1-1.9,r47i1p1f1,2042,-0.014905606771823328,257.0373928845905,-0.5641464169681675,0.009570051265234253,0.005141982395841614,20 years
TMS,MIROC6,SSP1-1.9,r47i1p1f1,2037,-0.021186242254953056,269.7749439017068,-0.5528527116708803,0.03255903146142418,0.008856522835868196,15 years
TMS,MIROC6,SSP1-1.9,r47i1p1f1,2032,-0.06403553329273409,356.61341610227544,-0.9545494060541398,1.7670557653835983e-05,0.007069207561472415,10 years
TMS,MIROC6,SSP1-1.9,r47i1p1f1,2027,-0.08568023961962012,400.4431596058703,-0.8792281880972042,0.04945998820577599,0.026803468157920673,5 years
TMS,MIROC6,SSP1-1.9,r46i1p1f1,2042,-0.016822025979955635,260.9212889835572,-0.6384411191710093,0.0024496380906727975,0.004779980585142988,20 years
TMS,MIROC6,SSP1-1.9,r46i1p1f1,2037,-0.02265656106571013,272.753967165224,-0.6093317766465987,0.01589449958365651,0.00817702498445105,15 years
TMS,MIROC6,SSP1-1.9,r46i1p1f1,2032,-0.06026727438166714,348.9770006183122,-0.9341987466474446,7.571859420375767e-05,0.008137011104492558,10 years
TMS,MIROC6,SSP1-1.9,r46i1p1f1,2027,-0.09272005671067803,414.69725183126184,-0.9927131370908502,0.0007458809066779487,0.006498034062031528,5 years
TMS,MIROC6,SSP1-1.9,r45i1p1f1,2032,-0.06139017957577956,351.23683272025596,-0.9307964911276396,9.22487271192615e-05,0.008523765259664052,10 years
TMS,MIROC6,SSP2-4.5,r15i1p1f1,2042,-0.05233995976747869,332.7865612260383,-0.9342835127648361,1.7077889789806033e-09,0.00470777482794195,20 years
TMS,MIROC6,SSP1-1.9,r45i1p1f1,2042,-0.015422359869802857,258.075914230708,-0.6003594553550536,0.005129238738866831,0.004842245079506679,20 years
TMS,MIROC6,SSP1-1.9,r45i1p1f1,2037,-0.018704835432863526,264.73275862550224,-0.5135100324629056,0.05024454095890562,0.008668877758578034,15 years
TMS,MIROC6,SSP1-1.9,r49i1p1f1,2027,-0.09596755639081778,421.27744171731626,-0.9508015410010462,0.01300259121000509,0.01805328454242907,5 years
TMS,MIROC6,SSP1-1.9,r7i1p1f1,2027,-0.081654842072723,392.2804283926455,-0.9359602275219558,0.019266026472732782,0.017735238252306208,5 years
TMS,MIROC6,SSP1-1.9,r49i1p1f1,2032,-0.0669343552997892,362.495041551388,-0.9353827129243687,7.0516842480672e-05,0.00894689912713548,10 years
TMS,MIROC6,SSP1-1.9,r49i1p1f1,2042,-0.01745219674059703,262.2126180148427,-0.5922027675876734,0.0059397701715259476,0.005597121560898428,20 years
TMS,MIROC6,SSP1-1.9,r6i1p1f1,2037,-0.019333522915159305,266.00010388685996,-0.5890336740051535,0.02086253916608424,0.007356459820037787,15 years
TMS,MIROC6,SSP1-1.9,r6i1p1f1,2032,-0.05597747827310176,340.262223588461,-0.9604750648345368,1.0179199477760451e-05,0.005735859260706669,10 years
TMS,MIROC6,SSP1-1.9,r6i1p1f1,2027,-0.04523620252286094,318.52296644495596,-0.9348766013517654,0.019753813256837786,0.009916682009276763,5 years
TMS,MIROC6,SSP1-1.9,r5i1p1f1,2042,-0.016234204074818945,259.7267620032924,-0.6134566019657275,0.004019633055760069,0.004925935014637474,20 years
TMS,MIROC6,SSP1-1.9,r5i1p1f1,2037,-0.021429933358510105,270.26234933361445,-0.5778375969075566,0.024067522170236093,0.008394875803351593,15 years
TMS,MIROC6,SSP1-1.9,r5i1p1f1,2032,-0.06258579351312145,353.6689845670361,-0.9533707935917132,1.954786527112581e-05,0.007004711989968635,10 years
TMS,MIROC6,SSP1-1.9,r5i1p1f1,2027,-0.09748074388523947,424.32325612446164,-0.9702746619772903,0.006124605292029164,0.014037517289293257,5 years
TMS,MIROC6,SSP1-1.9,r50i1p1f1,2042,-0.01713959652323315,261.5694645438196,-0.6386458122460843,0.002439292310701584,0.004867582994055486,20 years
TMS,MIROC6,SSP1-1.9,r50i1p1f1,2037,-0.021012567863524772,269.4216911238972,-0.5701796425309256,0.026466266719721344,0.008396801899393853,15 years
TMS,MIROC6,SSP1-1.9,r50i1p1f1,2032,-0.059861813220578944,348.15384229042104,-0.9156839405413757,0.00019951973935613973,0.009289158141268827,10 years
TMS,MIROC6,SSP1-1.9,r50i1p1f1,2027,-0.04917605474016682,326.53198832613805,-0.8890907582302997,0.04359384916551531,0.014616966110983001,5 years
TMS,MIROC6,SSP1-1.9,r4i1p1f1,2042,-0.01638131222412384,260.03237025409595,-0.5898768457631645,0.006189261238887833,0.005285547411350448,20 years
TMS,MIROC6,SSP1-1.9,r4i1p1f1,2037,-0.022121056982059576,271.67356058208276,-0.5517354787526297,0.03298515000170281,0.009274261028501998,15 years
TMS,MIROC6,SSP1-1.9,r4i1p1f1,2032,-0.06922464823483528,367.13281838696423,-0.9628219919497413,7.991235931465142e-06,0.0068667822958998065,10 years
TMS,MIROC6,SSP1-1.9,r4i1p1f1,2027,-0.09155726932671655,412.35314097750506,-0.9450295966519102,0.015343112932137236,0.01829002768945113,5 years
TMS,MIROC6,SSP1-1.9,r49i1p1f1,2037,-0.022104566296073255,271.6447615982249,-0.5492992214301309,0.03392886051294812,0.00932638080375426,15 years
TMS,MIROC6,SSP2-4.5,r16i1p1f1,2027,-0.08747342554044622,403.9978074978224,-0.9796265841603824,0.0034801499675097152,0.010353293082046487,5 years
TMS,MIROC6,SSP2-4.5,r27i1p1f1,2037,-0.05555417919348195,339.32049841095676,-0.880545421499401,1.473914662156281e-05,0.00829347633584505,15 years
TMS,MIROC6,SSP2-4.5,r16i1p1f1,2037,-0.05412921077630607,336.40525384191426,-0.9014274322735424,4.453044851742259e-06,0.007210197498564495,15 years
TMS,MIROC6,SSP2-4.5,r29i1p1f1,2027,-0.09525501528888469,419.76710174661474,-0.923043920139749,0.02532914211146103,0.02292033323877427,5 years
TMS,MIROC6,SSP2-4.5,r28i1p1f1,2042,-0.05436861101759755,336.89917976959083,-0.9505141414323823,1.411547509637708e-10,0.0041885963444825225,20 years
TMS,MIROC6,SSP2-4.5,r28i1p1f1,2037,-0.054790130439778595,337.7520002866634,-0.8991582170006881,5.134056908067212e-06,0.007395973938598585,15 years
TMS,MIROC6,SSP2-4.5,r28i1p1f1,2032,-0.0913250120496686,411.79381408035385,-0.9903771964842065,3.708179152093941e-08,0.004511932723553291,10 years
TMS,MIROC6,SSP2-4.5,r28i1p1f1,2027,-0.10986871754838035,449.34105817484385,-0.9709541831482723,0.005916406329084693,0.015631287551303927,5 years
TMS,MIROC6,SSP2-4.5,r27i1p1f1,2042,-0.05473774913690319,337.6682225635088,-0.9325955063528266,2.132310184314473e-09,0.004993123083362406,20 years
TMS,MIROC6,SSP2-4.5,r27i1p1f1,2032,-0.09604058424401939,421.3689085896914,-0.9827227204054627,3.8180952911402624e-07,0.0063951019919359555,10 years
TMS,MIROC6,SSP2-4.5,r27i1p1f1,2027,-0.13194555060661914,494.0653282721276,-0.9834275200187695,0.0025546567811480392,0.014044092589569427,5 years
TMS,MIROC6,SSP2-4.5,r26i1p1f1,2042,-0.05542566338907281,339.05042317377615,-0.9443876427363374,3.9456096014353845e-10,0.0045488480493372915,20 years
TMS,MIROC6,SSP2-4.5,r26i1p1f1,2037,-0.057846850960500365,343.95651995244975,-0.9099921910358864,2.5192585932166484e-06,0.0073101497074754196,15 years
TMS,MIROC6,SSP2-4.5,r26i1p1f1,2032,-0.09123814906019896,411.63070531815265,-0.9904630413619137,3.577986746219e-08,0.004487197722777772,10 years
TMS,MIROC6,SSP2-4.5,r26i1p1f1,2027,-0.09948719314130017,428.33494614512495,-0.9670389113807829,0.007147879747835988,0.015124110800179563,5 years
TMS,MIROC6,SSP2-4.5,r25i1p1f1,2042,-0.05324849876820688,334.6337525854909,-0.9354999070015694,1.4499833864864848e-09,0.004740281303124712,20 years
TMS,MIROC6,SSP2-4.5,r25i1p1f1,2037,-0.053433039088532294,335.00544742090597,-0.8715989012876995,2.3046967442281778e-05,0.008335128249895301,15 years
TMS,MIROC6,SSP2-4.5,r25i1p1f1,2032,-0.08962036487789991,408.3459567413854,-0.9614518422926672,9.220615210952536e-06,0.009062015835180659,10 years
TMS,MIROC6,SSP2-4.5,r29i1p1f1,2032,-0.08920482843564698,407.5036688859708,-0.974250185508221,1.8646235643361525e-06,0.007298960572639966,10 years
TMS,MIROC6,SSP2-4.5,r25i1p1f1,2027,-0.08512166530182129,399.25845913916885,-0.979440769677007,0.0035277701066807566,0.010122225025483888,5 years
TMS,MIROC6,SSP2-4.5,r29i1p1f1,2037,-0.05241687337040111,332.94899041853324,-0.884217538694129,1.2142789050929741e-05,0.007679398783299039,15 years
TMS,MIROC6,SSP2-4.5,r2i1p1f1,2027,-0.11973689993705534,469.33741186571467,-0.9554337118287548,0.011218087936473754,0.02135952559624535,5 years
TMS,MIROC6,SSP2-4.5,r32i1p1f1,2037,-0.05722821362983206,342.7110920600951,-0.8896247998590434,9.019117862532494e-06,0.008148077938381963,15 years
TMS,MIROC6,SSP2-4.5,r32i1p1f1,2032,-0.09398095115368507,417.1967901028437,-0.972982952093502,2.256209661499528e-06,0.007884428596007798,10 years
TMS,MIROC6,SSP1-1.9,r45i1p1f1,2027,-0.08481289228439266,398.65641169744333,-0.9128022934746459,0.030501975058010992,0.021908472401442263,5 years
TMS,MIROC6,SSP2-4.5,r32i1p1f1,2027,-0.13176397690569105,493.6973504509415,-0.9650834991560018,0.007790981400946958,0.020647954682105927,5 years
TMS,MIROC6,SSP2-4.5,r31i1p1f1,2042,-0.05386219397913359,335.8847336817065,-0.9428233117075385,5.035454680985775e-10,0.004487904703482323,20 years
TMS,MIROC6,SSP2-4.5,r31i1p1f1,2037,-0.05452553905805927,337.2276881967756,-0.8885877295600643,9.559634021831013e-06,0.0078066206146701215,15 years
TMS,MIROC6,SSP2-4.5,r31i1p1f1,2032,-0.0933556521350521,415.91905744096283,-0.978401298692635,9.276573608860191e-07,0.006973480913371129,10 years
TMS,MIROC6,SSP2-4.5,r31i1p1f1,2027,-0.10809648226951368,445.768327338153,-0.9765611759633386,0.004292445311679859,0.013755441013700952,5 years
TMS,MIROC6,SSP2-4.5,r30i1p1f1,2042,-0.054275277244940884,336.7276494965217,-0.941400175976182,6.249632571657647e-10,0.0045834997405054196,20 years
TMS,MIROC6,SSP2-4.5,r30i1p1f1,2037,-0.05642441802353763,341.0849814649054,-0.8885749328013701,9.56646815131377e-06,0.008079042962651082,15 years
TMS,MIROC6,SSP2-4.5,r30i1p1f1,2032,-0.09264732358931477,414.4954852072286,-0.9609786851675622,9.676155690027922e-06,0.009428910544402752,10 years
TMS,MIROC6,SSP2-4.5,r30i1p1f1,2027,-0.12637042104902038,482.78426729068826,-0.9726327478283497,0.005412398490563985,0.01742908683194163,5 years
